Ticker,Date,Pos,Neu,Neg,Normalized,Close,Returns,12-day Rolling,5-day Rolling,3-day Rolling,12-day Rolling Std,5-day Rolling Std,3-day Rolling Std,difference 1-day,difference 3-days,direction 1-day,direction 3-days
LDOS,2019-10-29,0.11,0.872,0.017,1,86.39,0.06905086004207406,0.003402611477474412,0.017628818713704253,0.02622626484353067,0.022393807981899244,0.029260573860161496,0.03750216628246316,5.579999999999998,6.349999999999994,1,1
LEG,2019-10-29,0.093,0.878,0.028,1,51.57,0.11720103986135189,0.019984010579445332,0.030337470488741313,0.053226442952046114,0.031957918512282975,0.050634063143755716,0.05541511130030307,5.410000000000004,7.310000000000002,1,1
LH,2019-10-24,0.148,0.836,0.016,1,164.26,-0.028334812185743963,0.0004727939907159621,-0.007333892841401934,-0.007434350094910891,0.012828201397970133,0.015353033234592858,0.01892197231116286,-4.7900000000000205,-3.780000000000001,0,0
LKQ,2019-10-31,0.11,0.868,0.022,1,33.99,0.07973316391359608,0.00785722177223134,0.013991509310378802,0.024575323062023813,0.023216652372406405,0.03683068676755901,0.04778095532272045,2.5100000000000016,2.3200000000000003,1,1
LLY,2019-10-23,0.131,0.85,0.02,1,107.4,-0.022214129643117198,-0.00026352945921955434,-0.0009328676139420012,-0.003682776651063572,0.012298379700686793,0.014825861543465475,0.020221439267354778,-2.4399999999999977,-1.2399999999999949,0,0
LMT,2019-10-22,0.129,0.85,0.021,1,373.68,-0.0009891725705120091,-0.002446583860948426,-0.00475667798704329,-0.002973607950367311,0.007581685427457564,0.008383776208320579,0.008359362227914155,-0.37000000000000455,-3.3799999999999955,0,0
LNC,2019-10-31,0.106,0.874,0.02,1,56.48,-0.08430609597924776,-0.0033158446408994104,-0.014787766562973115,-0.030787834424703158,0.027282831345132628,0.03942287060583245,0.046348491932067394,-5.200000000000003,-5.700000000000003,0,0
LNT,2019-11-07,0.099,0.883,0.018,1,51.5,-0.0077071290944122905,-0.0029404488899989014,-0.006976112154296543,-0.0043467028828241645,0.00771931858653704,0.00709571156726857,0.006976767775084735,-0.3999999999999986,-0.6799999999999997,0,0
LRCX,2019-10-23,0.13,0.856,0.014,1,233.18,-0.007364522583116928,0.0005154021448817714,-0.0012681999455880666,-0.000627918990913264,0.017644793015748717,0.014305506496365365,0.018567943413161866,-1.7299999999999898,-0.5199999999999818,0,0
LUV,2019-10-24,0.135,0.845,0.02,1,56.29,0.05728775356874527,0.00511812181641258,0.009156161904897986,0.01917026615172135,0.017378823951778342,0.027408120415266912,0.033540043785866176,3.049999999999997,3.0600000000000023,1,1
LYB,2019-11-01,0.1,0.866,0.034,1,93.6,0.04347826086956519,0.006772540934770301,0.006243431858594639,0.007439286041219721,0.016867428042186727,0.02347544241145149,0.03309791948394679,3.8999999999999915,1.9599999999999937,1,1
M,2019-11-21,0.126,0.855,0.018,1,14.67,-0.023302263648468657,-0.010112980407740502,-0.01885896974611274,-0.04454560831387285,0.03752522324338942,0.05491479108139607,0.056894052660936875,-0.34999999999999964,-2.209999999999999,0,0
MA,2019-10-29,0.105,0.88,0.015,1,274.29,-0.005943536404160454,-0.00030356416142305703,0.009875029845400118,0.006886292656015998,0.020082130290942312,0.015390374600499999,0.013658191957409109,-1.6399999999999864,5.5400000000000205,0,1
MAA,2019-10-31,0.142,0.834,0.024,1,138.99,0.016305937408599203,0.0035807337966492305,0.004155531691688097,0.009894605041826746,0.006994589600018384,0.009080606049180933,0.006411583022092697,2.230000000000018,4.0400000000000205,1,1
MAR,2019-11-05,0.146,0.828,0.026,1,133.69,0.02712046711739391,0.008354385510381859,0.011121806795304102,0.018483455153210742,0.009773156449615676,0.011491424232667363,0.007762311098725146,3.530000000000001,7.140000000000001,1,1
MAS,2019-10-30,0.105,0.879,0.016,1,46.22,0.03516237402015676,0.007048164152106101,0.009932166324161894,0.011945799823527467,0.010641701292530462,0.014714364932577526,0.020176383283847493,1.5700000000000003,1.6000000000000014,1,1
MCD,2019-10-22,0.152,0.838,0.01,1,199.27,-0.05041696449845123,-0.004908182186041231,-0.007542932301515237,-0.011988461432196526,0.015809066751322945,0.024690913284369374,0.03328854552595194,-10.579999999999984,-7.579999999999984,0,0
MCHP,2019-11-05,0.089,0.868,0.042,1,100.02,0.0024052916416115178,0.0044763286652530305,0.010878781535404248,0.019935390371034645,0.020078714518198086,0.01757547625011671,0.015181669214594877,0.23999999999999488,5.72999999999999,1,1
MCO,2019-10-30,0.121,0.851,0.028,1,218.24,-0.009800362976406518,0.0015430047521451478,0.005904683910898534,0.0034993680216695022,0.013981242983816438,0.012026115773291466,0.01452716283362537,-2.1599999999999966,2.230000000000018,0,1
MDLZ,2019-10-29,0.126,0.858,0.016,1,52.83,0.00801373783629078,-0.003042305823814382,0.00047404706000904185,-0.0012996175365356244,0.008628531480683273,0.006923063147245632,0.008111940765007186,0.4200000000000017,-0.21000000000000085,1,0
MDT,2019-11-19,0.143,0.841,0.016,1,111.07,-0.0016179775280898978,0.001956376798979411,0.00451660396890814,0.005750076163402877,0.011223080171442166,0.012742618854781748,0.017842415458492883,-0.18000000000000682,1.8599999999999994,0,1
MET,2019-10-31,0.131,0.839,0.031,1,46.79,0.010801468999783959,0.0010953764215788826,0.0022224733170416178,-0.00011016861698291229,0.006493503109364223,0.00839855232119671,0.00985266527444926,0.5,-0.020000000000003126,1,0
MGM,2019-10-30,0.14,0.838,0.022,1,28.63,0.003505082369435586,0.001981829932926856,0.004262407912754296,0.0056713712484267225,0.008903176180219121,0.0066322720773151975,0.007687492404999499,0.09999999999999787,0.4800000000000004,1,1
MHK,2019-10-25,0.121,0.856,0.023,1,144.13,0.109375,0.013627985656310395,0.029381515886097075,0.04702561983169847,0.031194149022597928,0.045334414840980344,0.054227900531222555,14.210000000000008,18.22999999999999,1,1
MKC,2019-10-01,0.135,0.849,0.016,1,166.95,0.06813819577735103,0.005271473298458969,0.009208294224772606,0.013762705091264501,0.021284603669903084,0.03464536296205415,0.04807557799489195,10.649999999999977,6.349999999999994,1,1
MKTX,2019-10-23,0.111,0.876,0.014,1,342.18,0.004491413474240424,-0.001167141837229176,0.0012481610303516355,-0.010037710333034059,0.020083084411042517,0.023100383794653522,0.02235653201994592,1.5300000000000296,-10.699999999999989,1,0
MLM,2019-10-29,0.115,0.868,0.017,1,268.16,-0.0033079353280058843,0.0008752388040245048,0.0003740997442784888,0.00410785847736191,0.0068095612778672175,0.009664543833215695,0.007519918623083116,-0.8899999999999864,3.2600000000000477,0,1
MMC,2019-10-29,0.135,0.841,0.023,1,102.09,0.04311842239705732,0.004274670064074458,0.006241781861243556,0.011581422792011723,0.013381042641781742,0.021250771296764046,0.02806475517953066,4.219999999999999,3.3900000000000006,1,1
MMM,2019-10-24,0.121,0.861,0.018,1,161.89,-0.04070869874377814,0.006121822914604909,-0.0018125419242666307,-0.007928283686776005,0.018421105753868315,0.022855931823387274,0.028278626638538557,-6.8700000000000045,-4.050000000000011,0,0
MNST,2019-11-07,0.102,0.883,0.015,1,56.64,0.011609215931416283,0.0010536732623778282,0.0018354705941232563,0.0032946396037583092,0.00591649662749438,0.007763864488212912,0.01012672465873935,0.6499999999999986,0.5499999999999972,1,1
MO,2019-10-31,0.123,0.865,0.012,1,44.79,-0.025456919060052208,0.002677284111206981,-0.009349467953377322,-0.008677492288277003,0.015037397691083473,0.012927356555231482,0.016745664475801933,-1.1700000000000017,-1.2000000000000028,0,0
MOS,2019-11-05,0.102,0.864,0.034,1,21.65,0.01452671040299891,0.008722772402476356,0.010189210630759126,0.028891977101128747,0.020132079692330503,0.027253252818519272,0.012835944635208115,0.3099999999999987,1.7699999999999996,1,1
MPC,2019-10-31,0.108,0.877,0.015,1,63.95,-0.03384197008611567,4.068635289273629e-05,-0.007107766066121601,-0.01807835154389,0.0192513815734448,0.02410810725963692,0.021575537040016947,-2.239999999999995,-3.6299999999999955,0,0
MRK,2019-10-29,0.128,0.842,0.03,1,85.1,0.035279805352797844,0.0008874339842710929,0.009297413257853692,0.010225115242317099,0.017432653871828595,0.01741529872207223,0.021754917675048342,2.8999999999999915,2.519999999999996,1,1
MRO,2019-11-07,0.161,0.826,0.013,1,12.56,0.031198686371100237,0.006028893121976954,0.017698956942568754,0.0014636370316192249,0.02625041116150374,0.033085774911384626,0.03451958987375256,0.3800000000000008,0.040000000000000924,1,1
MS,2019-10-17,0.134,0.844,0.021,1,43.44,0.015190465061930336,0.004161256947230546,0.011400000859047289,0.00931032700432081,0.015048202972330569,0.006708992571244006,0.005098817073385158,0.6499999999999986,1.1899999999999977,1,1
MSCI,2019-10-31,0.136,0.85,0.014,1,234.56,0.023653661516976676,0.002866297863040157,0.01057669708813851,0.013951492902499085,0.0186649101625965,0.009615110834621184,0.009488790521521273,5.420000000000016,9.530000000000001,1,1
MSFT,2019-10-23,0.135,0.85,0.014,1,137.24,0.006379702280560284,0.00013179710770967282,-0.004505634062805375,-0.00035948643684047266,0.01133788390374271,0.011274370787127064,0.012586969611986997,0.8700000000000045,-0.1699999999999875,1,0
MSI,2019-10-30,0.114,0.873,0.012,1,165.36,0.0037025796661609434,-0.000832185096963182,-0.004322433674651571,0.003981858469245629,0.018499943337284,0.017802088432738374,0.007735847571863037,0.6100000000000136,1.950000000000017,1,1
MTB,2019-10-17,0.078,0.9,0.022,1,152.11,-0.042911973824954375,-0.0006980687288964393,-0.0034799081516469375,-0.009282943838743804,0.01962451598877676,0.02283479638235292,0.029915814924430028,-6.819999999999993,-4.4599999999999795,0,0
MTD,2019-11-07,0.151,0.829,0.02,1,720.81,0.015540026487080416,0.004393572070194769,0.004531753986220033,-0.0012455598765562053,0.009534543308450914,0.013163346650295678,0.014878650166133878,11.029999999999973,-2.8600000000000136,1,0
MU,2019-09-26,0.104,0.866,0.03,1,48.6,-0.017586416009702788,-0.0012442401867423143,-0.004813972848621018,-0.006590841045186073,0.014673411473266996,0.01819059422404303,0.022951411428979822,-0.8699999999999974,-1.0,0,0
MXIM,2019-10-29,0.124,0.856,0.02,1,58.66,0.011728182131769627,0.0014185065815752833,0.00034974125129008107,0.008866320608258945,0.014703608206265574,0.020996397807985612,0.007341303279269915,0.6799999999999997,1.529999999999994,1,1
MYL,2019-11-05,0.13,0.851,0.02,1,17.79,-0.09878419452887532,-0.0019148051962294688,-0.018128548539013623,-0.022686402860627397,0.03458366238420066,0.04783885216821984,0.06704315541391,-1.9499999999999993,-1.3599999999999994,0,0
NBL,2019-11-07,0.131,0.857,0.011,1,20.56,-0.016267942583732098,0.0018344981931295856,0.013802121639813602,-0.011794820645233628,0.03125185255761677,0.04067524798527165,0.026262034695831743,-0.33999999999999986,-0.7600000000000016,0,0
NCLH,2019-11-07,0.122,0.861,0.017,1,52.22,0.00307337687283904,0.0037526998552941393,0.005727588130318972,-0.0004312904502284572,0.012813421169724962,0.010037915316812406,0.006731507115073657,0.1599999999999966,-0.07000000000000028,1,0
NDAQ,2019-10-23,0.12,0.87,0.01,1,101.31,0.03525444512568976,0.0019963884748868954,0.006647292120312676,0.009177935792502515,0.013352726549983082,0.016350222194622042,0.02259721939978071,3.450000000000003,2.6899999999999977,1,1
NEE,2019-10-22,0.135,0.85,0.015,1,236.24,0.014776632302405446,0.000979143640170164,0.007543242241240011,0.0073893441894242,0.009192030928673689,0.005165993910093897,0.006804986045434403,3.4399999999999977,5.150000000000006,1,1
NEM,2019-11-05,0.125,0.855,0.019,1,37.55,-0.034456158395474556,-0.0018385434480919227,-0.006566062677102425,-0.018551269577225932,0.015554420137857362,0.02031063902839098,0.01572122276766061,-1.3400000000000034,-2.1799999999999997,0,0
NFLX,2019-10-16,0.128,0.861,0.011,1,286.28,0.0071416007036058105,0.005752206700327213,0.013797804609222152,0.003949408892530777,0.016310190615089797,0.02014366535564222,0.007374038241190614,2.0299999999999727,3.349999999999966,1,1
NI,2019-10-30,0.106,0.872,0.022,1,27.51,0.007323324789454411,-0.003026162535470852,-0.0045431674157703885,-0.006272753859720925,0.00835692419045975,0.010659821796166934,0.014218654762474695,0.20000000000000284,-0.5299999999999976,1,0
NKE,2019-09-24,0.153,0.826,0.02,1,87.18,-0.005815942524803219,-0.001392103940727372,-0.000902902375872272,-0.001931494155103371,0.009071504692626688,0.009363461891170993,0.012117543783547471,-0.5099999999999909,-0.519999999999996,0,0
NLSN,2019-11-07,0.133,0.854,0.013,1,19.91,-0.008959681433548972,-0.005349725389565657,-0.0022866771415656073,-0.014148515566422012,0.019710738088788617,0.022527466705896837,0.02201638646803632,-0.17999999999999972,-0.879999999999999,0,0
NOC,2019-10-24,0.123,0.855,0.023,1,356.91,0.010503963759909585,-0.0025778831037572836,0.0004094209964426998,0.0061701160518745635,0.012150347509571072,0.011185050783777285,0.00411049492286864,3.7100000000000364,6.520000000000039,1,1
NOV,2019-10-29,0.131,0.849,0.02,1,23.83,0.13692748091603035,0.010765274785256277,0.022116538302821166,0.04933064585209775,0.04547140051589918,0.06736963843838678,0.07586150794695729,2.8699999999999974,3.099999999999998,1,1
NOW,2019-10-23,0.148,0.84,0.012,1,220.01,-0.03648068669527904,-0.015889063906330474,-0.028574570223493724,-0.03242017109103749,0.03149553672058697,0.022475090743705368,0.022030387229399685,-8.330000000000013,-22.99000000000001,0,0
NRG,2019-11-07,0.125,0.862,0.014,1,40.04,0.011622031328954119,-0.0013954124111437611,-0.0002766911553368612,-0.006179981874722573,0.012146845418093556,0.017395670685634208,0.021043967769503895,0.46000000000000085,-0.7700000000000031,1,0
NSC,2019-10-23,0.118,0.858,0.023,1,184.87,-0.021644792548687564,0.006356877387124066,0.004241282654214418,0.005586855634906351,0.018955536832774594,0.01905486018234703,0.023976691572671332,-4.090000000000003,2.960000000000008,0,1
NTAP,2019-11-13,0.117,0.867,0.016,1,60.07,-0.0011639507815097705,0.006183261799214755,0.007475307582793,0.003696196240727071,0.01809619487854511,0.0,0.014865471499409045,-0.07000000000000028,0.6600000000000037,0,1
NTRS,2019-10-23,0.143,0.84,0.018,1,100.16,0.027176699825658845,0.01017539169443348,0.01450304725006939,0.01897021096827589,0.011910147852209035,0.009843822353087766,0.010740092977908318,2.6499999999999915,5.47999999999999,1,1
NUE,2019-10-22,0.115,0.865,0.019,1,53.14,0.02606680826414376,0.005181179977996497,0.001375935551046492,0.008947532774186437,0.022359393857652454,0.01797908527381991,0.014927540704806648,1.3500000000000014,1.3900000000000006,1,1
NVDA,2019-11-14,0.092,0.894,0.014,1,209.79,0.005849355132569345,0.0028528789760679982,0.0013987928313293984,0.0025855931682951714,0.012858781897168428,0.0051760023959446025,0.006555922788349306,1.2199999999999989,1.6099999999999852,1,1
NWL,2019-11-01,0.153,0.829,0.018,1,20.6,0.08592514496573544,0.005594237830736898,0.010192179073891383,0.025175355674208293,0.028753479299933306,0.04291798487645532,0.053187054328911396,1.6300000000000026,1.4299999999999997,1,1
O,2019-11-05,0.085,0.903,0.012,1,78.23,-0.024076846307385158,-0.0012637592499504524,-0.006490666775723808,-0.014701489331291007,0.00997552813485971,0.013768317730277972,0.008228007838187218,-1.9299999999999926,-3.5600000000000023,0,0
ODFL,2019-10-24,0.128,0.845,0.026,1,183.84,0.004699967209531142,0.010732697821517237,0.008300234717511446,0.0072695302651448745,0.007196374602131258,0.0030474926268156477,0.003102300233313864,0.8600000000000136,3.950000000000017,1,1
OKE,2019-10-30,0.105,0.881,0.013,1,69.99,-0.02275900586428381,0.0010619775301989969,-0.0025485545076133543,-0.007249579685796019,0.009670613242280302,0.012170337617500521,0.014581771841123943,-1.6300000000000097,-1.5600000000000023,0,0
OMC,2019-10-15,0.096,0.885,0.019,1,75.7,0.007184672698243855,-0.002162031583675672,0.002036871166594856,0.011414462613751489,0.014308227162631526,0.015545777976359249,0.007633795644895302,0.5400000000000063,2.530000000000001,1,1
ORCL,2019-09-11,0.104,0.869,0.027,1,56.29,0.014782765458806635,0.007376104114448695,0.01231763290207164,0.01926460088875707,0.012182543179785702,0.01461023482015039,0.005907777172037921,0.8200000000000003,3.1300000000000026,1,1
ORLY,2019-10-24,0.126,0.853,0.021,1,437.3,0.091803360547275,0.010410330562529213,0.01508480039207285,0.02899491982436649,0.02679812599200473,0.04305520499403472,0.054462359182110294,36.77000000000004,34.829999999999984,1,1
OXY,2019-11-05,0.105,0.879,0.016,1,41.91,-0.05245308614062849,0.003352902615543838,-0.0012180207112353347,0.012539379276214476,0.029310491817247042,0.044043119673225176,0.05629137587305589,-2.3200000000000003,1.4099999999999966,0,1
PAYX,2019-10-02,0.129,0.854,0.016,1,83.35,0.017828794724630503,0.002375771990475173,0.0027165178299262127,0.007510182605389752,0.010620687239270392,0.01418658661801584,0.015760943611365763,1.4599999999999937,1.8299999999999983,1,1
PBCT,2019-10-17,0.121,0.859,0.02,1,15.78,0.0006341154090043766,0.0033190619821743448,0.0059970555063979525,0.003213237724765191,0.013497959458073597,0.012587750023117331,0.008588612615667117,0.009999999999999787,0.14999999999999858,1,1
PEG,2019-10-31,0.101,0.882,0.018,1,63.31,0.001265222204649863,0.0019520054226824328,0.0003862898092792166,0.0059886857659677455,0.006502177828439675,0.009817968930332424,0.008024236120498213,0.0800000000000054,1.1200000000000045,1,1
PEP,2019-10-03,0.168,0.819,0.013,1,137.93,0.029789457966253652,0.0014299912519499063,0.003393496993691447,0.0022632419418852447,0.012443664947707185,0.019876576816302755,0.02738044249296618,3.990000000000009,0.8300000000000125,1,1
PFE,2019-10-29,0.123,0.858,0.019,1,38.21,0.024946351931330435,0.004760365452660907,0.009651437804634622,0.016419582660247418,0.00921734503482816,0.01276612665141135,0.007580649244055096,0.9299999999999997,1.8200000000000003,1,1
PFG,2019-10-25,0.138,0.837,0.026,1,54.51,-0.050348432055749126,0.0020374997473354786,-0.005099493610075579,-0.013087700587414042,0.018786664213134224,0.02609850045194528,0.03255686058036106,-2.8900000000000006,-2.260000000000005,0,0
PG,2019-10-22,0.185,0.803,0.011,1,122.18,0.026032919046019565,-0.001145767307425392,0.008419767907948073,0.015646924558053055,0.013681315676203646,0.012545254821586428,0.009564250830196519,3.1000000000000085,5.550000000000011,1,1
PGR,2019-11-07,0.108,0.867,0.025,1,72.56,0.02298040321443673,0.004562677112621122,0.008199209599431346,0.017868603307047686,0.01344924280851875,0.01769158575688505,0.014826593232873062,1.6299999999999955,3.740000000000009,1,1
PH,2019-10-31,0.097,0.884,0.018,1,183.49,-0.05393142562516107,0.001539581600731495,-0.002055681403259735,-0.01173221575083879,0.020537740436457903,0.03086370168097225,0.03677851641122877,-10.45999999999998,-6.8799999999999955,0,0
PHM,2019-10-22,0.117,0.865,0.018,1,39.43,0.03246923278345126,0.005176099035351285,0.011217200129312533,0.010388723956057203,0.011976415607241104,0.016154962887385816,0.019250768414214102,1.240000000000002,1.1899999999999977,1,1
PKG,2019-10-24,0.11,0.871,0.019,1,108.52,-0.013992367799382177,0.005163729951079508,0.003994450307591935,0.00015588956260352096,0.01495099865088264,0.012210137779753827,0.01385947985412208,-1.5400000000000063,0.030000000000001137,0,1
PKI,2019-10-30,0.151,0.817,0.033,1,87.76,-0.0026139334015228277,0.005843796731216229,0.006769919744993791,0.0059011530135552786,0.007751644049672876,0.00817172629158933,0.008091173658604596,-0.22999999999998977,1.5300000000000011,0,1
PLD,2019-10-15,0.098,0.878,0.024,1,89.11,0.033039647577092435,0.003242900941535685,0.009227206945672672,0.012760681708206286,0.011900127517545257,0.013408881081644456,0.017736297287638893,2.8499999999999943,3.299999999999997,1,1
PM,2019-10-17,0.111,0.874,0.015,1,79.85,0.009481668773704266,0.0021902983101287354,0.005351185170883821,0.007719098043115509,0.010737961809597057,0.004052848950000863,0.003614084791558789,0.75,1.8199999999999932,1,1
PNC,2019-10-16,0.12,0.859,0.022,1,141.46,-0.0028899696905617667,0.0008782316402713986,0.007099306417214591,0.002523956202273229,0.015379620175790051,0.0077106402196282,0.006490265836129996,-0.4099999999999966,1.0600000000000023,0,1
PNR,2019-10-23,0.133,0.854,0.013,1,41.47,0.05280528052805278,0.011728057130334238,0.01874814777414029,0.024826132121866833,0.019653799928677065,0.019731583235246507,0.0242654688735392,2.0799999999999983,2.9200000000000017,1,1
PNW,2019-11-07,0.083,0.895,0.022,1,87.82,-0.03674454316112763,-0.006022207407235969,-0.0136646329033826,-0.01423235375157402,0.01427964791941754,0.015356477704636193,0.020808324293398704,-3.3500000000000085,-3.9000000000000057,0,0
PPG,2019-10-17,0.097,0.879,0.024,1,121.24,0.019166106254203008,0.003217861121911516,0.009588574021342899,0.011347468827316298,0.01831799881742297,0.017408051853526316,0.006858861398685897,2.280000000000001,4.030000000000001,1,1
PPL,2019-11-05,0.098,0.886,0.015,1,33.57,0.002987750224081376,0.003946597863644569,0.003622955460943955,0.000800396152534614,0.007497970875020115,0.0048803726544587615,0.003787042538560164,0.10000000000000142,0.0799999999999983,1,1
PRGO,2019-11-06,0.113,0.861,0.026,1,50.51,-0.06722068328716524,-0.005172685247174384,-0.011610773842348432,-0.025124961281184206,0.022611667242502312,0.03581207796283498,0.03785834491701988,-3.6400000000000006,-4.090000000000003,0,0
PRU,2019-11-05,0.104,0.873,0.022,1,92.05,-0.025925925925925908,0.0022490935719614116,-0.001896818656416177,0.003536653041072905,0.013385387822972454,0.019645956704765245,0.02557955340586005,-2.450000000000003,0.9099999999999966,0,1
PSA,2019-10-30,0.111,0.868,0.02,1,223.26,-0.04874307626757557,-0.007690543502040487,-0.014456054840950205,-0.015232547746032813,0.01692384361947605,0.024475748412330692,0.029975854965401286,-11.439999999999998,-10.740000000000009,0,0
PSX,2019-10-25,0.09,0.888,0.022,1,114.42,0.034258338606164784,0.009126346562419035,0.013184670153625655,0.01710899493723428,0.014026463609444895,0.012721265867470286,0.016179874962035372,3.7900000000000063,5.650000000000006,1,1
PVH,2019-08-29,0.108,0.874,0.018,1,76.0,0.061897443062735924,0.0020455697059877007,0.009525034410434952,0.025867484019186187,0.0351172372891393,0.042387579783839974,0.035706540556268034,4.430000000000007,5.519999999999996,1,1
PWR,2019-10-31,0.117,0.864,0.019,1,42.05,0.0016674606955693339,0.00572442161566325,0.00411544424292416,-0.000230674170978958,0.008074179983296901,0.007583238428731939,0.0045917625369226835,0.07000000000000028,-0.030000000000001137,1,0
PXD,2019-08-07,0.083,0.896,0.02,1,122.13,0.01580304416534961,-0.009880057827297775,-0.02365394409275301,-0.013358747632448117,0.02863410497243962,0.03611126355374057,0.029234593363647133,1.8999999999999915,-5.140000000000001,1,0
PYPL,2019-10-23,0.108,0.876,0.017,1,96.64,-0.007395234182415722,-0.004047974253610022,-0.012692058741679557,-0.015147535583273789,0.016762542666082108,0.018973071122084056,0.022235210724279128,-0.7199999999999989,-4.579999999999998,0,0
QCOM,2019-11-06,0.088,0.907,0.005,1,84.63,-0.009712146033231894,0.0059512402295990125,0.007891798245596115,0.004234226077961423,0.019750510657916585,0.021229163882164455,0.01389011283041241,-0.8299999999999983,1.0499999999999972,0,1
QRVO,2019-10-31,0.118,0.863,0.019,1,80.86,0.012648716343143462,0.0011095720656203827,0.003667476682378612,0.002265695612743331,0.0105667860565886,0.010268298824821798,0.009455973791004076,1.0100000000000051,0.5400000000000063,1,1
RCL,2019-10-30,0.12,0.862,0.017,1,109.42,-0.03398958241370176,0.0012766269129102503,-0.00029734324719608016,-0.005666813680197465,0.018380888218124215,0.020931852110480077,0.024550368555456222,-3.8499999999999943,-1.9500000000000028,0,0
RE,2019-10-29,0.128,0.824,0.048,1,256.24,0.03732491296251306,0.0019736843415157357,0.006269326952960852,0.008894515684020665,0.013615749474373225,0.017801217915552857,0.02464153085115835,9.219999999999999,6.570000000000022,1,1
REGN,2019-11-05,0.121,0.853,0.026,1,332.6,0.0693158436213992,0.008770871975551606,0.01427898003783612,0.028277469667288724,0.020759631590590757,0.032441865143225,0.03603565075229498,21.560000000000002,26.32000000000005,1,1
RF,2019-10-22,0.119,0.853,0.029,1,16.22,0.009334163036714305,0.0044837929202757405,0.007735416973434406,0.014386034743790743,0.014492208758205772,0.009944461032006437,0.00485792844731119,0.14999999999999858,0.6799999999999997,1,1
RHI,2019-10-23,0.098,0.874,0.028,1,55.89,-0.0010723860589813006,0.00295085948688803,0.004817597582533484,0.004845212846169011,0.014432848822745188,0.008079035178173282,0.009187398427337444,-0.060000000000002274,0.7999999999999972,0,1
RL,2019-11-07,0.11,0.873,0.016,1,115.67,0.1466098334655037,0.014227927326785331,0.03926953510416389,0.05518023380832563,0.04432833382668357,0.06198066767048073,0.08192661064467892,14.790000000000006,16.629999999999995,1,1
RMD,2019-07-25,0.132,0.854,0.014,1,123.84,-0.012912482065997044,-9.587553268094091e-05,-0.0014349299125767656,0.000595803063901168,0.0074059348040278,0.010521061580164644,0.013063283436154765,-1.6199999999999903,0.20000000000000284,0,1
ROK,2019-11-12,0.129,0.855,0.016,1,198.01,0.10496651785714284,0.009702285270439167,0.01807840004095198,0.03714512228435807,0.03359745308772223,0.049522388219050535,0.058909181571705126,18.810000000000002,19.95999999999998,1,1
ROL,2019-10-23,0.12,0.866,0.015,1,38.53,0.07087270705947768,0.01013610853751091,0.017558605834856224,0.023916536302703923,0.021339709754694614,0.03261703869743578,0.04443666378334586,2.5500000000000043,2.5700000000000003,1,1
ROP,2019-10-24,0.116,0.87,0.013,1,332.33,-0.007733190015526192,-1.4068904548886207e-05,-0.004969760754727303,-0.004636606923699678,0.010308434543566405,0.00738790256850559,0.010035170687822389,-2.590000000000032,-4.699999999999989,0,0
ROST,2019-11-21,0.137,0.852,0.011,1,111.79,0.012223831944947472,-0.00015580270206810853,-0.0018100261061642976,-0.001112878266522177,0.009917277149162951,0.012019161082029947,0.01516757322066373,1.3500000000000085,-0.3999999999999915,1,0
RSG,2019-10-30,0.123,0.855,0.022,1,88.78,0.010126294231425748,0.0026030662814293115,0.004668984860944558,0.010581374676377467,0.011023180661293016,0.011790725534217037,0.01069995530469263,0.8900000000000006,2.75,1,1
RTN,2019-10-24,0.132,0.851,0.016,1,211.21,0.03763203144190608,0.007948801518118978,0.011730148684835462,0.014726218309036754,0.013059280915821871,0.014361057634103908,0.01874347959715996,7.659999999999997,8.969999999999999,1,1
SBAC,2019-10-28,0.111,0.874,0.016,1,242.51,-0.006717182060208993,-9.310926796910849e-06,-0.002685954859630346,-0.00740599441320781,0.014589988087036645,0.008645978607971658,0.002129427225112758,-1.6400000000000148,-5.469999999999999,0,0
SBUX,2019-10-30,0.163,0.832,0.005,1,84.19,0.0007131819802685957,-0.0023394482987898015,0.0034827308240099166,0.003230460491404149,0.00791042647762996,0.0022798123682514254,0.002873821987625438,0.060000000000002274,0.8100000000000023,1,1
SEE,2019-11-06,0.115,0.868,0.017,1,38.73,-0.0732232591529075,-0.005971389653257063,-0.018421792655559523,-0.02763995007976257,0.023644207515173026,0.032719618254127225,0.0400132112031054,-3.0600000000000023,-3.470000000000006,0,0
SHW,2019-10-22,0.13,0.852,0.017,1,566.89,0.02994131647317455,0.0027894098324851477,0.002979019127540794,0.003960019333365279,0.013989810847816884,0.0182635208919086,0.024463421338836253,16.480000000000018,6.350000000000023,1,1
SIVB,2019-10-24,0.165,0.812,0.023,1,207.71,-0.011516680150382985,0.008378562728332595,0.0028740708005555726,-0.004393266286197591,0.020174875491612843,0.014879861956840892,0.006207401415334624,-2.4199999999999875,-2.769999999999982,0,0
SJM,2019-08-27,0.112,0.876,0.012,1,103.69,-0.08182059682989473,-0.005936529964322081,-0.019169868994222638,-0.029989361038438744,0.027026016228211956,0.038087689121988504,0.04899230351633127,-9.240000000000009,-10.210000000000008,0,0
SLB,2019-10-18,0.115,0.87,0.015,1,32.31,0.013170272812794037,0.0016109243014706214,-0.0009559105329009831,-0.004973072729909396,0.01980720689863244,0.01517756814839625,0.019872500461858733,0.4200000000000017,-0.5,1,0
